death_date,death_weekday,death_week_ending,ethnicity_mpao,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2024-10-08,Tuesday,2024-10-13,European or Other,0,0,0.4286,0.0151
2024-10-07,Monday,2024-10-13,Maori,0,0,0,0
2024-10-07,Monday,2024-10-13,Pacific peoples,0,0,0.1429,0.0497
2024-10-07,Monday,2024-10-13,Asian,0,0,0,0
2024-10-07,Monday,2024-10-13,European or Other,0,0,0.5714,0.0202
2024-10-06,Sunday,2024-10-06,Maori,0,0,0,0
2024-10-06,Sunday,2024-10-06,Pacific peoples,0,0,0.1429,0.0497
2024-10-06,Sunday,2024-10-06,Asian,0,0,0,0
2024-10-06,Sunday,2024-10-06,European or Other,2,0.0706,0.5714,0.0202
2024-10-05,Saturday,2024-10-06,Maori,0,0,0,0
2024-10-05,Saturday,2024-10-06,Pacific peoples,0,0,0.1429,0.0497
2024-10-05,Saturday,2024-10-06,Asian,0,0,0,0
2024-10-05,Saturday,2024-10-06,European or Other,1,0.0353,0.2857,0.0101
2024-10-04,Friday,2024-10-06,Maori,0,0,0,0
2024-10-04,Friday,2024-10-06,Pacific peoples,0,0,0.1429,0.0497
2024-10-04,Friday,2024-10-06,Asian,0,0,0,0
2024-10-04,Friday,2024-10-06,European or Other,0,0,0.2857,0.0101
2024-10-03,Thursday,2024-10-06,Maori,0,0,0,0
2024-10-03,Thursday,2024-10-06,Pacific peoples,1,0.3482,0.1429,0.0497
2024-10-03,Thursday,2024-10-06,Asian,0,0,0,0
2024-10-03,Thursday,2024-10-06,European or Other,0,0,0.2857,0.0101
2024-10-02,Wednesday,2024-10-06,Maori,0,0,0,0
2024-10-02,Wednesday,2024-10-06,Pacific peoples,0,0,0,0
2024-10-02,Wednesday,2024-10-06,Asian,0,0,0.1429,0.0239
2024-10-02,Wednesday,2024-10-06,European or Other,0,0,0.2857,0.0101
2024-10-01,Tuesday,2024-10-06,Maori,0,0,0,0
2024-10-01,Tuesday,2024-10-06,Pacific peoples,0,0,0,0
2024-10-01,Tuesday,2024-10-06,Asian,0,0,0.1429,0.0239
2024-10-01,Tuesday,2024-10-06,European or Other,1,0.0353,0.2857,0.0101
2024-09-30,Monday,2024-10-06,Maori,0,0,0,0
2024-09-30,Monday,2024-10-06,Pacific peoples,0,0,0,0
2024-09-30,Monday,2024-10-06,Asian,0,0,0.1429,0.0239
2024-09-30,Monday,2024-10-06,European or Other,0,0,0.1429,0.005
2024-09-29,Sunday,2024-09-29,Maori,0,0,0,0
2024-09-29,Sunday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-29,Sunday,2024-09-29,Asian,0,0,0.1429,0.0239
2024-09-29,Sunday,2024-09-29,European or Other,0,0,0.4286,0.0151
2024-09-28,Saturday,2024-09-29,Maori,0,0,0,0
2024-09-28,Saturday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-28,Saturday,2024-09-29,Asian,0,0,0.1429,0.0239
2024-09-28,Saturday,2024-09-29,European or Other,1,0.0353,0.4286,0.0151
2024-09-27,Friday,2024-09-29,Maori,0,0,0,0
2024-09-27,Friday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-27,Friday,2024-09-29,Asian,0,0,0.1429,0.0239
2024-09-27,Friday,2024-09-29,European or Other,0,0,0.2857,0.0101
2024-09-26,Thursday,2024-09-29,Maori,0,0,0,0
2024-09-26,Thursday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-26,Thursday,2024-09-29,Asian,1,0.1672,0.1429,0.0239
2024-09-26,Thursday,2024-09-29,European or Other,0,0,0.2857,0.0101
2024-09-25,Wednesday,2024-09-29,Maori,0,0,0,0
2024-09-25,Wednesday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-25,Wednesday,2024-09-29,Asian,0,0,0,0
2024-09-25,Wednesday,2024-09-29,European or Other,0,0,0.4286,0.0151
2024-09-24,Tuesday,2024-09-29,Maori,0,0,0,0
2024-09-24,Tuesday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-24,Tuesday,2024-09-29,Asian,0,0,0,0
2024-09-24,Tuesday,2024-09-29,European or Other,0,0,0.4286,0.0151
2024-09-23,Monday,2024-09-29,Maori,0,0,0,0
2024-09-23,Monday,2024-09-29,Pacific peoples,0,0,0,0
2024-09-23,Monday,2024-09-29,Asian,0,0,0,0
2024-09-23,Monday,2024-09-29,European or Other,2,0.0706,0.4286,0.0151
2024-09-22,Sunday,2024-09-22,Maori,0,0,0,0
2024-09-22,Sunday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-22,Sunday,2024-09-22,Asian,0,0,0,0
2024-09-22,Sunday,2024-09-22,European or Other,0,0,0.2857,0.0101
2024-09-21,Saturday,2024-09-22,Maori,0,0,0,0
2024-09-21,Saturday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-21,Saturday,2024-09-22,Asian,0,0,0,0
2024-09-21,Saturday,2024-09-22,European or Other,0,0,0.2857,0.0101
2024-09-20,Friday,2024-09-22,Maori,0,0,0,0
2024-09-20,Friday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-20,Friday,2024-09-22,Asian,0,0,0,0
2024-09-20,Friday,2024-09-22,European or Other,0,0,0.4286,0.0151
2024-09-19,Thursday,2024-09-22,Maori,0,0,0,0
2024-09-19,Thursday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-19,Thursday,2024-09-22,Asian,0,0,0,0
2024-09-19,Thursday,2024-09-22,European or Other,1,0.0353,0.7143,0.0252
2024-09-18,Wednesday,2024-09-22,Maori,0,0,0,0
2024-09-18,Wednesday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-18,Wednesday,2024-09-22,Asian,0,0,0,0
2024-09-18,Wednesday,2024-09-22,European or Other,0,0,0.5714,0.0202
2024-09-17,Tuesday,2024-09-22,Maori,0,0,0,0
2024-09-17,Tuesday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-17,Tuesday,2024-09-22,Asian,0,0,0,0
2024-09-17,Tuesday,2024-09-22,European or Other,0,0,0.7143,0.0252
2024-09-16,Monday,2024-09-22,Maori,0,0,0,0
2024-09-16,Monday,2024-09-22,Pacific peoples,0,0,0,0
2024-09-16,Monday,2024-09-22,Asian,0,0,0,0
2024-09-16,Monday,2024-09-22,European or Other,1,0.0353,0.8571,0.0302
2024-09-15,Sunday,2024-09-15,Maori,0,0,0,0
2024-09-15,Sunday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-15,Sunday,2024-09-15,Asian,0,0,0,0
2024-09-15,Sunday,2024-09-15,European or Other,0,0,0.8571,0.0302
2024-09-14,Saturday,2024-09-15,Maori,0,0,0,0
2024-09-14,Saturday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-14,Saturday,2024-09-15,Asian,0,0,0,0
2024-09-14,Saturday,2024-09-15,European or Other,1,0.0353,0.8571,0.0302
2024-09-13,Friday,2024-09-15,Maori,0,0,0,0
2024-09-13,Friday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-13,Friday,2024-09-15,Asian,0,0,0,0
2024-09-13,Friday,2024-09-15,European or Other,2,0.0706,0.7143,0.0252
2024-09-12,Thursday,2024-09-15,Maori,0,0,0,0
2024-09-12,Thursday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-12,Thursday,2024-09-15,Asian,0,0,0,0
2024-09-12,Thursday,2024-09-15,European or Other,0,0,0.4286,0.0151
2024-09-11,Wednesday,2024-09-15,Maori,0,0,0,0
2024-09-11,Wednesday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-11,Wednesday,2024-09-15,Asian,0,0,0,0
2024-09-11,Wednesday,2024-09-15,European or Other,1,0.0353,0.5714,0.0202
2024-09-10,Tuesday,2024-09-15,Maori,0,0,0,0
2024-09-10,Tuesday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-10,Tuesday,2024-09-15,Asian,0,0,0,0
2024-09-10,Tuesday,2024-09-15,European or Other,1,0.0353,0.5714,0.0202
2024-09-09,Monday,2024-09-15,Maori,0,0,0,0
2024-09-09,Monday,2024-09-15,Pacific peoples,0,0,0,0
2024-09-09,Monday,2024-09-15,Asian,0,0,0,0
2024-09-09,Monday,2024-09-15,European or Other,1,0.0353,0.4286,0.0151
2024-09-08,Sunday,2024-09-08,Maori,0,0,0,0
2024-09-08,Sunday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-08,Sunday,2024-09-08,Asian,0,0,0,0
2024-09-08,Sunday,2024-09-08,European or Other,0,0,0.4286,0.0151
2024-09-07,Saturday,2024-09-08,Maori,0,0,0.1429,0.0221
2024-09-07,Saturday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-07,Saturday,2024-09-08,Asian,0,0,0,0
2024-09-07,Saturday,2024-09-08,European or Other,0,0,0.8571,0.0302
2024-09-06,Friday,2024-09-08,Maori,0,0,0.1429,0.0221
2024-09-06,Friday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-06,Friday,2024-09-08,Asian,0,0,0,0
2024-09-06,Friday,2024-09-08,European or Other,0,0,1.1429,0.0403
2024-09-05,Thursday,2024-09-08,Maori,0,0,0.1429,0.0221
2024-09-05,Thursday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-05,Thursday,2024-09-08,Asian,0,0,0,0
2024-09-05,Thursday,2024-09-08,European or Other,1,0.0353,1.1429,0.0403
2024-09-04,Wednesday,2024-09-08,Maori,0,0,0.2857,0.0441
2024-09-04,Wednesday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-04,Wednesday,2024-09-08,Asian,0,0,0,0
2024-09-04,Wednesday,2024-09-08,European or Other,1,0.0353,1.2857,0.0454
2024-09-03,Tuesday,2024-09-08,Maori,0,0,0.4286,0.0662
2024-09-03,Tuesday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-03,Tuesday,2024-09-08,Asian,0,0,0,0
2024-09-03,Tuesday,2024-09-08,European or Other,0,0,1.1429,0.0403
2024-09-02,Monday,2024-09-08,Maori,0,0,0.4286,0.0662
2024-09-02,Monday,2024-09-08,Pacific peoples,0,0,0,0
2024-09-02,Monday,2024-09-08,Asian,0,0,0,0
2024-09-02,Monday,2024-09-08,European or Other,1,0.0353,1.4286,0.0504
2024-09-01,Sunday,2024-09-01,Maori,1,0.1544,0.4286,0.0662
2024-09-01,Sunday,2024-09-01,Pacific peoples,0,0,0,0
2024-09-01,Sunday,2024-09-01,Asian,0,0,0,0
2024-09-01,Sunday,2024-09-01,European or Other,3,0.1059,1.5714,0.0555
2024-08-31,Saturday,2024-09-01,Maori,0,0,0.2857,0.0441
2024-08-31,Saturday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-31,Saturday,2024-09-01,Asian,0,0,0,0
2024-08-31,Saturday,2024-09-01,European or Other,2,0.0706,1.2857,0.0454
2024-08-30,Friday,2024-09-01,Maori,0,0,0.4286,0.0662
2024-08-30,Friday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-30,Friday,2024-09-01,Asian,0,0,0,0
2024-08-30,Friday,2024-09-01,European or Other,0,0,1.4286,0.0504
2024-08-29,Thursday,2024-09-01,Maori,1,0.1544,0.4286,0.0662
2024-08-29,Thursday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-29,Thursday,2024-09-01,Asian,0,0,0,0
2024-08-29,Thursday,2024-09-01,European or Other,2,0.0706,1.8571,0.0655
2024-08-28,Wednesday,2024-09-01,Maori,1,0.1544,0.2857,0.0441
2024-08-28,Wednesday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-28,Wednesday,2024-09-01,Asian,0,0,0,0
2024-08-28,Wednesday,2024-09-01,European or Other,0,0,2.2857,0.0807
2024-08-27,Tuesday,2024-09-01,Maori,0,0,0.1429,0.0221
2024-08-27,Tuesday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-27,Tuesday,2024-09-01,Asian,0,0,0,0
2024-08-27,Tuesday,2024-09-01,European or Other,2,0.0706,2.2857,0.0807
2024-08-26,Monday,2024-09-01,Maori,0,0,0.2857,0.0441
2024-08-26,Monday,2024-09-01,Pacific peoples,0,0,0,0
2024-08-26,Monday,2024-09-01,Asian,0,0,0,0
2024-08-26,Monday,2024-09-01,European or Other,2,0.0706,2.1429,0.0756
2024-08-25,Sunday,2024-08-25,Maori,0,0,0.2857,0.0441
2024-08-25,Sunday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-25,Sunday,2024-08-25,Asian,0,0,0,0
2024-08-25,Sunday,2024-08-25,European or Other,1,0.0353,2,0.0706
2024-08-24,Saturday,2024-08-25,Maori,1,0.1544,0.2857,0.0441
2024-08-24,Saturday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-24,Saturday,2024-08-25,Asian,0,0,0,0
2024-08-24,Saturday,2024-08-25,European or Other,3,0.1059,2,0.0706
2024-08-23,Friday,2024-08-25,Maori,0,0,0.2857,0.0441
2024-08-23,Friday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-23,Friday,2024-08-25,Asian,0,0,0,0
2024-08-23,Friday,2024-08-25,European or Other,3,0.1059,1.5714,0.0555
2024-08-22,Thursday,2024-08-25,Maori,0,0,0.4286,0.0662
2024-08-22,Thursday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-22,Thursday,2024-08-25,Asian,0,0,0,0
2024-08-22,Thursday,2024-08-25,European or Other,5,0.1764,1.5714,0.0555
2024-08-21,Wednesday,2024-08-25,Maori,0,0,0.4286,0.0662
2024-08-21,Wednesday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-21,Wednesday,2024-08-25,Asian,0,0,0.1429,0.0239
2024-08-21,Wednesday,2024-08-25,European or Other,0,0,1.2857,0.0454
2024-08-20,Tuesday,2024-08-25,Maori,1,0.1544,0.4286,0.0662
2024-08-20,Tuesday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-20,Tuesday,2024-08-25,Asian,0,0,0.1429,0.0239
2024-08-20,Tuesday,2024-08-25,European or Other,1,0.0353,1.2857,0.0454
2024-08-19,Monday,2024-08-25,Maori,0,0,0.2857,0.0441
2024-08-19,Monday,2024-08-25,Pacific peoples,0,0,0,0
2024-08-19,Monday,2024-08-25,Asian,0,0,0.1429,0.0239
2024-08-19,Monday,2024-08-25,European or Other,1,0.0353,1.1429,0.0403
2024-08-18,Sunday,2024-08-18,Maori,0,0,0.2857,0.0441
2024-08-18,Sunday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-18,Sunday,2024-08-18,Asian,0,0,0.1429,0.0239
2024-08-18,Sunday,2024-08-18,European or Other,1,0.0353,1.2857,0.0454
2024-08-17,Saturday,2024-08-18,Maori,1,0.1544,0.2857,0.0441
2024-08-17,Saturday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-17,Saturday,2024-08-18,Asian,0,0,0.1429,0.0239
2024-08-17,Saturday,2024-08-18,European or Other,0,0,1.1429,0.0403
2024-08-16,Friday,2024-08-18,Maori,1,0.1544,0.1429,0.0221
2024-08-16,Friday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-16,Friday,2024-08-18,Asian,0,0,0.1429,0.0239
2024-08-16,Friday,2024-08-18,European or Other,3,0.1059,1.4286,0.0504
2024-08-15,Thursday,2024-08-18,Maori,0,0,0,0
2024-08-15,Thursday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-15,Thursday,2024-08-18,Asian,1,0.1672,0.1429,0.0239
2024-08-15,Thursday,2024-08-18,European or Other,3,0.1059,1,0.0353
2024-08-14,Wednesday,2024-08-18,Maori,0,0,0,0
2024-08-14,Wednesday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-14,Wednesday,2024-08-18,Asian,0,0,0,0
2024-08-14,Wednesday,2024-08-18,European or Other,0,0,0.7143,0.0252
2024-08-13,Tuesday,2024-08-18,Maori,0,0,0.1429,0.0221
2024-08-13,Tuesday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-13,Tuesday,2024-08-18,Asian,0,0,0,0
2024-08-13,Tuesday,2024-08-18,European or Other,0,0,1,0.0353
2024-08-12,Monday,2024-08-18,Maori,0,0,0.1429,0.0221
2024-08-12,Monday,2024-08-18,Pacific peoples,0,0,0,0
2024-08-12,Monday,2024-08-18,Asian,0,0,0,0
2024-08-12,Monday,2024-08-18,European or Other,2,0.0706,1.4286,0.0504
2024-08-11,Sunday,2024-08-11,Maori,0,0,0.1429,0.0221
2024-08-11,Sunday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-11,Sunday,2024-08-11,Asian,0,0,0,0
2024-08-11,Sunday,2024-08-11,European or Other,0,0,1.2857,0.0454
2024-08-10,Saturday,2024-08-11,Maori,0,0,0.2857,0.0441
2024-08-10,Saturday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-10,Saturday,2024-08-11,Asian,0,0,0,0
2024-08-10,Saturday,2024-08-11,European or Other,2,0.0706,1.5714,0.0555
2024-08-09,Friday,2024-08-11,Maori,0,0,0.2857,0.0441
2024-08-09,Friday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-09,Friday,2024-08-11,Asian,0,0,0.1429,0.0239
2024-08-09,Friday,2024-08-11,European or Other,0,0,1.8571,0.0655
2024-08-08,Thursday,2024-08-11,Maori,0,0,0.2857,0.0441
2024-08-08,Thursday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-08,Thursday,2024-08-11,Asian,0,0,0.1429,0.0239
2024-08-08,Thursday,2024-08-11,European or Other,1,0.0353,1.8571,0.0655
2024-08-07,Wednesday,2024-08-11,Maori,1,0.1544,0.2857,0.0441
2024-08-07,Wednesday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-07,Wednesday,2024-08-11,Asian,0,0,0.1429,0.0239
2024-08-07,Wednesday,2024-08-11,European or Other,2,0.0706,2.4286,0.0857
2024-08-06,Tuesday,2024-08-11,Maori,0,0,0.1429,0.0221
2024-08-06,Tuesday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-06,Tuesday,2024-08-11,Asian,0,0,0.1429,0.0239
2024-08-06,Tuesday,2024-08-11,European or Other,3,0.1059,2.2857,0.0807
2024-08-05,Monday,2024-08-11,Maori,0,0,0.1429,0.0221
2024-08-05,Monday,2024-08-11,Pacific peoples,0,0,0,0
2024-08-05,Monday,2024-08-11,Asian,0,0,0.2857,0.0478
2024-08-05,Monday,2024-08-11,European or Other,1,0.0353,2.4286,0.0857
2024-08-04,Sunday,2024-08-04,Maori,1,0.1544,0.1429,0.0221
2024-08-04,Sunday,2024-08-04,Pacific peoples,0,0,0,0
2024-08-04,Sunday,2024-08-04,Asian,0,0,0.2857,0.0478
2024-08-04,Sunday,2024-08-04,European or Other,2,0.0706,2.4286,0.0857
2024-08-03,Saturday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-08-03,Saturday,2024-08-04,Pacific peoples,0,0,0,0
2024-08-03,Saturday,2024-08-04,Asian,1,0.1672,0.2857,0.0478
2024-08-03,Saturday,2024-08-04,European or Other,4,0.1412,2.1429,0.0756
2024-08-02,Friday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-08-02,Friday,2024-08-04,Pacific peoples,0,0,0,0
2024-08-02,Friday,2024-08-04,Asian,0,0,0.1429,0.0239
2024-08-02,Friday,2024-08-04,European or Other,0,0,1.7143,0.0605
2024-08-01,Thursday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-08-01,Thursday,2024-08-04,Pacific peoples,0,0,0,0
2024-08-01,Thursday,2024-08-04,Asian,0,0,0.1429,0.0239
2024-08-01,Thursday,2024-08-04,European or Other,5,0.1764,2,0.0706
2024-07-31,Wednesday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-07-31,Wednesday,2024-08-04,Pacific peoples,0,0,0.1429,0.0497
2024-07-31,Wednesday,2024-08-04,Asian,0,0,0.1429,0.0239
2024-07-31,Wednesday,2024-08-04,European or Other,1,0.0353,1.4286,0.0504
2024-07-30,Tuesday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-07-30,Tuesday,2024-08-04,Pacific peoples,0,0,0.1429,0.0497
2024-07-30,Tuesday,2024-08-04,Asian,1,0.1672,0.1429,0.0239
2024-07-30,Tuesday,2024-08-04,European or Other,4,0.1412,1.5714,0.0555
2024-07-29,Monday,2024-08-04,Maori,0,0,0.1429,0.0221
2024-07-29,Monday,2024-08-04,Pacific peoples,0,0,0.1429,0.0497
2024-07-29,Monday,2024-08-04,Asian,0,0,0,0
2024-07-29,Monday,2024-08-04,European or Other,1,0.0353,1.8571,0.0655
2024-07-28,Sunday,2024-07-28,Maori,1,0.1544,0.2857,0.0441
2024-07-28,Sunday,2024-07-28,Pacific peoples,0,0,0.1429,0.0497
2024-07-28,Sunday,2024-07-28,Asian,0,0,0,0
2024-07-28,Sunday,2024-07-28,European or Other,0,0,1.7143,0.0605
2024-07-27,Saturday,2024-07-28,Maori,0,0,0.1429,0.0221
2024-07-27,Saturday,2024-07-28,Pacific peoples,0,0,0.1429,0.0497
2024-07-27,Saturday,2024-07-28,Asian,0,0,0,0
2024-07-27,Saturday,2024-07-28,European or Other,1,0.0353,1.8571,0.0655
2024-07-26,Friday,2024-07-28,Maori,0,0,0.2857,0.0441
2024-07-26,Friday,2024-07-28,Pacific peoples,0,0,0.1429,0.0497
2024-07-26,Friday,2024-07-28,Asian,0,0,0,0
2024-07-26,Friday,2024-07-28,European or Other,2,0.0706,3,0.1059
2024-07-25,Thursday,2024-07-28,Maori,0,0,0.2857,0.0441
2024-07-25,Thursday,2024-07-28,Pacific peoples,1,0.3482,0.1429,0.0497
2024-07-25,Thursday,2024-07-28,Asian,0,0,0,0
2024-07-25,Thursday,2024-07-28,European or Other,1,0.0353,3.1429,0.1109
2024-07-24,Wednesday,2024-07-28,Maori,0,0,0.2857,0.0441
2024-07-24,Wednesday,2024-07-28,Pacific peoples,0,0,0,0
2024-07-24,Wednesday,2024-07-28,Asian,0,0,0,0
2024-07-24,Wednesday,2024-07-28,European or Other,2,0.0706,3.2857,0.1159
2024-07-23,Tuesday,2024-07-28,Maori,0,0,0.2857,0.0441
2024-07-23,Tuesday,2024-07-28,Pacific peoples,0,0,0,0
2024-07-23,Tuesday,2024-07-28,Asian,0,0,0,0
2024-07-23,Tuesday,2024-07-28,European or Other,6,0.2117,3.4286,0.121
2024-07-22,Monday,2024-07-28,Maori,1,0.1544,0.2857,0.0441
2024-07-22,Monday,2024-07-28,Pacific peoples,0,0,0,0
2024-07-22,Monday,2024-07-28,Asian,0,0,0,0
2024-07-22,Monday,2024-07-28,European or Other,0,0,2.5714,0.0907
2024-07-21,Sunday,2024-07-21,Maori,0,0,0.1429,0.0221
2024-07-21,Sunday,2024-07-21,Pacific peoples,0,0,0,0
2024-07-21,Sunday,2024-07-21,Asian,0,0,0,0
2024-07-21,Sunday,2024-07-21,European or Other,1,0.0353,2.8571,0.1008
2024-07-20,Saturday,2024-07-21,Maori,1,0.1544,0.1429,0.0221
2024-07-20,Saturday,2024-07-21,Pacific peoples,0,0,0,0
2024-07-20,Saturday,2024-07-21,Asian,0,0,0,0
2024-07-20,Saturday,2024-07-21,European or Other,9,0.3176,2.8571,0.1008
2024-07-19,Friday,2024-07-21,Maori,0,0,0,0
2024-07-19,Friday,2024-07-21,Pacific peoples,0,0,0.1429,0.0497
2024-07-19,Friday,2024-07-21,Asian,0,0,0,0
2024-07-19,Friday,2024-07-21,European or Other,3,0.1059,2.1429,0.0756
2024-07-18,Thursday,2024-07-21,Maori,0,0,0.1429,0.0221
2024-07-18,Thursday,2024-07-21,Pacific peoples,0,0,0.1429,0.0497
2024-07-18,Thursday,2024-07-21,Asian,0,0,0,0
2024-07-18,Thursday,2024-07-21,European or Other,2,0.0706,1.8571,0.0655
2024-07-17,Wednesday,2024-07-21,Maori,0,0,0.1429,0.0221
2024-07-17,Wednesday,2024-07-21,Pacific peoples,0,0,0.1429,0.0497
2024-07-17,Wednesday,2024-07-21,Asian,0,0,0,0
2024-07-17,Wednesday,2024-07-21,European or Other,3,0.1059,2,0.0706
2024-07-16,Tuesday,2024-07-21,Maori,0,0,0.1429,0.0221
2024-07-16,Tuesday,2024-07-21,Pacific peoples,0,0,0.1429,0.0497
2024-07-16,Tuesday,2024-07-21,Asian,0,0,0,0
2024-07-16,Tuesday,2024-07-21,European or Other,0,0,1.5714,0.0555
2024-07-15,Monday,2024-07-21,Maori,0,0,0.1429,0.0221
2024-07-15,Monday,2024-07-21,Pacific peoples,0,0,0.1429,0.0497
2024-07-15,Monday,2024-07-21,Asian,0,0,0,0
2024-07-15,Monday,2024-07-21,European or Other,2,0.0706,1.7143,0.0605
2024-07-14,Sunday,2024-07-14,Maori,0,0,0.1429,0.0221
2024-07-14,Sunday,2024-07-14,Pacific peoples,0,0,0.1429,0.0497
2024-07-14,Sunday,2024-07-14,Asian,0,0,0,0
2024-07-14,Sunday,2024-07-14,European or Other,1,0.0353,1.7143,0.0605
2024-07-13,Saturday,2024-07-14,Maori,0,0,0.1429,0.0221
2024-07-13,Saturday,2024-07-14,Pacific peoples,1,0.3482,0.1429,0.0497
2024-07-13,Saturday,2024-07-14,Asian,0,0,0,0
2024-07-13,Saturday,2024-07-14,European or Other,4,0.1412,2,0.0706
2024-07-12,Friday,2024-07-14,Maori,1,0.1544,0.1429,0.0221
2024-07-12,Friday,2024-07-14,Pacific peoples,0,0,0,0
2024-07-12,Friday,2024-07-14,Asian,0,0,0.1429,0.0239
2024-07-12,Friday,2024-07-14,European or Other,1,0.0353,2.2857,0.0807
2024-07-11,Thursday,2024-07-14,Maori,0,0,0.1429,0.0221
2024-07-11,Thursday,2024-07-14,Pacific peoples,0,0,0,0
2024-07-11,Thursday,2024-07-14,Asian,0,0,0.1429,0.0239
2024-07-11,Thursday,2024-07-14,European or Other,3,0.1059,2.7143,0.0958
2024-07-10,Wednesday,2024-07-14,Maori,0,0,0.4286,0.0662
2024-07-10,Wednesday,2024-07-14,Pacific peoples,0,0,0,0
2024-07-10,Wednesday,2024-07-14,Asian,0,0,0.1429,0.0239
2024-07-10,Wednesday,2024-07-14,European or Other,0,0,3,0.1059
2024-07-09,Tuesday,2024-07-14,Maori,0,0,0.4286,0.0662
2024-07-09,Tuesday,2024-07-14,Pacific peoples,0,0,0,0
2024-07-09,Tuesday,2024-07-14,Asian,0,0,0.1429,0.0239
2024-07-09,Tuesday,2024-07-14,European or Other,1,0.0353,3.5714,0.126
2024-07-08,Monday,2024-07-14,Maori,0,0,0.7143,0.1103
2024-07-08,Monday,2024-07-14,Pacific peoples,0,0,0.1429,0.0497
2024-07-08,Monday,2024-07-14,Asian,0,0,0.1429,0.0239
2024-07-08,Monday,2024-07-14,European or Other,2,0.0706,3.8571,0.1361
2024-07-07,Sunday,2024-07-07,Maori,0,0,0.7143,0.1103
2024-07-07,Sunday,2024-07-07,Pacific peoples,0,0,0.1429,0.0497
2024-07-07,Sunday,2024-07-07,Asian,0,0,0.1429,0.0239
2024-07-07,Sunday,2024-07-07,European or Other,3,0.1059,3.8571,0.1361
2024-07-06,Saturday,2024-07-07,Maori,0,0,0.7143,0.1103
2024-07-06,Saturday,2024-07-07,Pacific peoples,0,0,0.1429,0.0497
2024-07-06,Saturday,2024-07-07,Asian,1,0.1672,0.1429,0.0239
2024-07-06,Saturday,2024-07-07,European or Other,6,0.2117,4.1429,0.1462
2024-07-05,Friday,2024-07-07,Maori,1,0.1544,0.7143,0.1103
2024-07-05,Friday,2024-07-07,Pacific peoples,0,0,0.1429,0.0497
2024-07-05,Friday,2024-07-07,Asian,0,0,0,0
2024-07-05,Friday,2024-07-07,European or Other,4,0.1412,3.8571,0.1361
2024-07-04,Thursday,2024-07-07,Maori,2,0.3089,0.5714,0.0883
2024-07-04,Thursday,2024-07-07,Pacific peoples,0,0,0.1429,0.0497
2024-07-04,Thursday,2024-07-07,Asian,0,0,0,0
2024-07-04,Thursday,2024-07-07,European or Other,5,0.1764,3.7143,0.1311
